,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,2,2,1.0,1.0,20221108210851
1,Senegal,Netherlands,0,0,1.0,1.0,20221108210851
2,Qatar,Senegal,1,2,0.0,3.0,20221108210851
3,Netherlands,Ecuador,1,1,1.0,1.0,20221108210851
4,Ecuador,Senegal,1,2,0.0,3.0,20221108210851
5,Netherlands,Qatar,3,0,3.0,0.0,20221108210851
6,England,Iran,5,0,3.0,0.0,20221108210851
7,USA,Wales,1,1,1.0,1.0,20221108210851
8,Wales,Iran,4,3,3.0,0.0,20221108210851
9,England,USA,0,2,0.0,3.0,20221108210851
10,Iran,USA,3,1,3.0,0.0,20221108210851
11,Wales,England,0,3,0.0,3.0,20221108210851
12,Argentina,Saudi Arabia,1,0,3.0,0.0,20221108210851
13,Mexico,Poland,2,2,1.0,1.0,20221108210851
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221108210851
15,Argentina,Mexico,1,0,3.0,0.0,20221108210851
16,Poland,Argentina,1,2,0.0,3.0,20221108210851
17,Saudi Arabia,Mexico,1,2,0.0,3.0,20221108210851
18,Denmark,Tunisia,2,2,1.0,1.0,20221108210851
19,France,Australia,3,0,3.0,0.0,20221108210851
20,Tunisia,Australia,1,1,1.0,1.0,20221108210851
21,France,Denmark,1,1,1.0,1.0,20221108210851
22,Australia,Denmark,2,1,3.0,0.0,20221108210851
23,Tunisia,France,1,7,0.0,3.0,20221108210851
24,Germany,Japan,1,0,3.0,0.0,20221108210851
25,Spain,Costa Rica,2,1,3.0,0.0,20221108210851
26,Japan,Costa Rica,3,0,3.0,0.0,20221108210851
27,Spain,Germany,0,1,0.0,3.0,20221108210851
28,Costa Rica,Germany,2,0,3.0,0.0,20221108210851
29,Japan,Spain,0,1,0.0,3.0,20221108210851
30,Morocco,Croatia,2,2,1.0,1.0,20221108210851
31,Belgium,Canada,4,1,3.0,0.0,20221108210851
32,Belgium,Morocco,2,0,3.0,0.0,20221108210851
33,Croatia,Canada,0,1,0.0,3.0,20221108210851
34,Canada,Morocco,0,2,0.0,3.0,20221108210851
35,Croatia,Belgium,0,1,0.0,3.0,20221108210851
36,Switzerland,Cameroon,1,1,1.0,1.0,20221108210851
37,Brazil,Serbia,2,0,3.0,0.0,20221108210851
38,Cameroon,Serbia,1,2,0.0,3.0,20221108210851
39,Brazil,Switzerland,0,0,1.0,1.0,20221108210851
40,Cameroon,Brazil,0,3,0.0,3.0,20221108210851
41,Serbia,Switzerland,0,2,0.0,3.0,20221108210851
42,Uruguay,South Korea,4,3,3.0,0.0,20221108210851
43,Portugal,Ghana,4,3,3.0,0.0,20221108210851
44,South Korea,Ghana,4,3,3.0,0.0,20221108210851
45,Portugal,Uruguay,0,0,1.0,1.0,20221108210851
46,Ghana,Uruguay,1,2,0.0,3.0,20221108210851
47,South Korea,Portugal,0,3,0.0,3.0,20221108210851
