,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106214922
1,Senegal,Netherlands,2,3,0.0,3.0,20221106214922
2,Qatar,Senegal,0,1,0.0,3.0,20221106214922
3,Netherlands,Ecuador,2,0,3.0,0.0,20221106214922
4,Ecuador,Senegal,3,2,3.0,0.0,20221106214922
5,Netherlands,Qatar,2,0,3.0,0.0,20221106214922
6,England,Iran,2,1,3.0,0.0,20221106214922
7,USA,Wales,2,2,1.0,1.0,20221106214922
8,Wales,Iran,1,1,1.0,1.0,20221106214922
9,England,USA,0,1,0.0,3.0,20221106214922
10,Iran,USA,0,2,0.0,3.0,20221106214922
11,Wales,England,2,2,1.0,1.0,20221106214922
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221106214922
13,Mexico,Poland,0,1,0.0,3.0,20221106214922
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221106214922
15,Argentina,Mexico,0,0,1.0,1.0,20221106214922
16,Poland,Argentina,2,2,1.0,1.0,20221106214922
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106214922
18,Denmark,Tunisia,2,1,3.0,0.0,20221106214922
19,France,Australia,3,0,3.0,0.0,20221106214922
20,Tunisia,Australia,3,3,1.0,1.0,20221106214922
21,France,Denmark,1,2,0.0,3.0,20221106214922
22,Australia,Denmark,1,1,1.0,1.0,20221106214922
23,Tunisia,France,0,2,0.0,3.0,20221106214922
24,Germany,Japan,3,2,3.0,0.0,20221106214922
25,Spain,Costa Rica,2,0,3.0,0.0,20221106214922
26,Japan,Costa Rica,2,1,3.0,0.0,20221106214922
27,Spain,Germany,1,1,1.0,1.0,20221106214922
28,Costa Rica,Germany,0,1,0.0,3.0,20221106214922
29,Japan,Spain,0,1,0.0,3.0,20221106214922
30,Morocco,Croatia,0,2,0.0,3.0,20221106214922
31,Belgium,Canada,3,1,3.0,0.0,20221106214922
32,Belgium,Morocco,3,4,0.0,3.0,20221106214922
33,Croatia,Canada,1,0,3.0,0.0,20221106214922
34,Canada,Morocco,0,2,0.0,3.0,20221106214922
35,Croatia,Belgium,1,0,3.0,0.0,20221106214922
36,Switzerland,Cameroon,3,0,3.0,0.0,20221106214922
37,Brazil,Serbia,2,1,3.0,0.0,20221106214922
38,Cameroon,Serbia,2,0,3.0,0.0,20221106214922
39,Brazil,Switzerland,3,3,1.0,1.0,20221106214922
40,Cameroon,Brazil,1,2,0.0,3.0,20221106214922
41,Serbia,Switzerland,3,2,3.0,0.0,20221106214922
42,Uruguay,South Korea,3,3,1.0,1.0,20221106214922
43,Portugal,Ghana,3,0,3.0,0.0,20221106214922
44,South Korea,Ghana,0,0,1.0,1.0,20221106214922
45,Portugal,Uruguay,0,1,0.0,3.0,20221106214922
46,Ghana,Uruguay,1,0,3.0,0.0,20221106214922
47,South Korea,Portugal,3,2,3.0,0.0,20221106214922
