,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106214606
1,Senegal,Netherlands,2,3,0.0,3.0,20221106214606
2,Qatar,Senegal,0,1,0.0,3.0,20221106214606
3,Netherlands,Ecuador,2,0,3.0,0.0,20221106214606
4,Ecuador,Senegal,2,3,0.0,3.0,20221106214606
5,Netherlands,Qatar,2,0,3.0,0.0,20221106214606
6,England,Iran,2,1,3.0,0.0,20221106214606
7,USA,Wales,3,1,3.0,0.0,20221106214606
8,Wales,Iran,1,1,1.0,1.0,20221106214606
9,England,USA,2,1,3.0,0.0,20221106214606
10,Iran,USA,0,2,0.0,3.0,20221106214606
11,Wales,England,2,2,1.0,1.0,20221106214606
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106214606
13,Mexico,Poland,1,0,3.0,0.0,20221106214606
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221106214606
15,Argentina,Mexico,0,0,1.0,1.0,20221106214606
16,Poland,Argentina,2,2,1.0,1.0,20221106214606
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106214606
18,Denmark,Tunisia,3,3,1.0,1.0,20221106214606
19,France,Australia,3,0,3.0,0.0,20221106214606
20,Tunisia,Australia,3,3,1.0,1.0,20221106214606
21,France,Denmark,1,1,1.0,1.0,20221106214606
22,Australia,Denmark,1,1,1.0,1.0,20221106214606
23,Tunisia,France,0,2,0.0,3.0,20221106214606
24,Germany,Japan,3,3,1.0,1.0,20221106214606
25,Spain,Costa Rica,2,0,3.0,0.0,20221106214606
26,Japan,Costa Rica,2,1,3.0,0.0,20221106214606
27,Spain,Germany,1,1,1.0,1.0,20221106214606
28,Costa Rica,Germany,0,1,0.0,3.0,20221106214606
29,Japan,Spain,0,1,0.0,3.0,20221106214606
30,Morocco,Croatia,0,2,0.0,3.0,20221106214606
31,Belgium,Canada,3,1,3.0,0.0,20221106214606
32,Belgium,Morocco,3,4,0.0,3.0,20221106214606
33,Croatia,Canada,1,0,3.0,0.0,20221106214606
34,Canada,Morocco,0,2,0.0,3.0,20221106214606
35,Croatia,Belgium,1,0,3.0,0.0,20221106214606
36,Switzerland,Cameroon,3,0,3.0,0.0,20221106214606
37,Brazil,Serbia,2,1,3.0,0.0,20221106214606
38,Cameroon,Serbia,0,1,0.0,3.0,20221106214606
39,Brazil,Switzerland,3,3,1.0,1.0,20221106214606
40,Cameroon,Brazil,1,2,0.0,3.0,20221106214606
41,Serbia,Switzerland,3,2,3.0,0.0,20221106214606
42,Uruguay,South Korea,2,1,3.0,0.0,20221106214606
43,Portugal,Ghana,3,0,3.0,0.0,20221106214606
44,South Korea,Ghana,0,0,1.0,1.0,20221106214606
45,Portugal,Uruguay,0,1,0.0,3.0,20221106214606
46,Ghana,Uruguay,1,0,3.0,0.0,20221106214606
47,South Korea,Portugal,3,2,3.0,0.0,20221106214606
