,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107203311
1,Senegal,Netherlands,0,2,0.0,3.0,20221107203311
2,Qatar,Senegal,0,2,0.0,3.0,20221107203311
3,Netherlands,Ecuador,2,1,3.0,0.0,20221107203311
4,Ecuador,Senegal,1,2,0.0,3.0,20221107203311
5,Netherlands,Qatar,2,0,3.0,0.0,20221107203311
6,England,Iran,2,1,3.0,0.0,20221107203311
7,USA,Wales,1,2,0.0,3.0,20221107203311
8,Wales,Iran,3,2,3.0,0.0,20221107203311
9,England,USA,1,0,3.0,0.0,20221107203311
10,Iran,USA,0,2,0.0,3.0,20221107203311
11,Wales,England,2,2,1.0,1.0,20221107203311
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107203311
13,Mexico,Poland,1,2,0.0,3.0,20221107203311
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221107203311
15,Argentina,Mexico,0,0,1.0,1.0,20221107203311
16,Poland,Argentina,2,2,1.0,1.0,20221107203311
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107203311
18,Denmark,Tunisia,3,3,1.0,1.0,20221107203311
19,France,Australia,3,0,3.0,0.0,20221107203311
20,Tunisia,Australia,2,3,0.0,3.0,20221107203311
21,France,Denmark,1,1,1.0,1.0,20221107203311
22,Australia,Denmark,0,2,0.0,3.0,20221107203311
23,Tunisia,France,0,2,0.0,3.0,20221107203311
24,Germany,Japan,3,0,3.0,0.0,20221107203311
25,Spain,Costa Rica,1,0,3.0,0.0,20221107203311
26,Japan,Costa Rica,2,1,3.0,0.0,20221107203311
27,Spain,Germany,1,1,1.0,1.0,20221107203311
28,Costa Rica,Germany,0,1,0.0,3.0,20221107203311
29,Japan,Spain,0,1,0.0,3.0,20221107203311
30,Morocco,Croatia,0,2,0.0,3.0,20221107203311
31,Belgium,Canada,1,0,3.0,0.0,20221107203311
32,Belgium,Morocco,2,0,3.0,0.0,20221107203311
33,Croatia,Canada,1,0,3.0,0.0,20221107203311
34,Canada,Morocco,0,2,0.0,3.0,20221107203311
35,Croatia,Belgium,1,0,3.0,0.0,20221107203311
36,Switzerland,Cameroon,3,3,1.0,1.0,20221107203311
37,Brazil,Serbia,0,2,0.0,3.0,20221107203311
38,Cameroon,Serbia,1,3,0.0,3.0,20221107203311
39,Brazil,Switzerland,3,4,0.0,3.0,20221107203311
40,Cameroon,Brazil,1,2,0.0,3.0,20221107203311
41,Serbia,Switzerland,3,2,3.0,0.0,20221107203311
42,Uruguay,South Korea,3,3,1.0,1.0,20221107203311
43,Portugal,Ghana,3,1,3.0,0.0,20221107203311
44,South Korea,Ghana,0,0,1.0,1.0,20221107203311
45,Portugal,Uruguay,1,3,0.0,3.0,20221107203311
46,Ghana,Uruguay,0,2,0.0,3.0,20221107203311
47,South Korea,Portugal,3,2,3.0,0.0,20221107203311
