,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107201541
1,Senegal,Netherlands,0,2,0.0,3.0,20221107201541
2,Qatar,Senegal,0,0,1.0,1.0,20221107201541
3,Netherlands,Ecuador,1,2,0.0,3.0,20221107201541
4,Ecuador,Senegal,1,2,0.0,3.0,20221107201541
5,Netherlands,Qatar,5,0,3.0,0.0,20221107201541
6,England,Iran,0,2,0.0,3.0,20221107201541
7,USA,Wales,2,2,1.0,1.0,20221107201541
8,Wales,Iran,0,2,0.0,3.0,20221107201541
9,England,USA,2,1,3.0,0.0,20221107201541
10,Iran,USA,0,2,0.0,3.0,20221107201541
11,Wales,England,2,2,1.0,1.0,20221107201541
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221107201541
13,Mexico,Poland,3,1,3.0,0.0,20221107201541
14,Poland,Saudi Arabia,4,0,3.0,0.0,20221107201541
15,Argentina,Mexico,0,0,1.0,1.0,20221107201541
16,Poland,Argentina,1,2,0.0,3.0,20221107201541
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107201541
18,Denmark,Tunisia,3,1,3.0,0.0,20221107201541
19,France,Australia,5,1,3.0,0.0,20221107201541
20,Tunisia,Australia,1,2,0.0,3.0,20221107201541
21,France,Denmark,1,0,3.0,0.0,20221107201541
22,Australia,Denmark,0,0,1.0,1.0,20221107201541
23,Tunisia,France,0,3,0.0,3.0,20221107201541
24,Germany,Japan,3,3,1.0,1.0,20221107201541
25,Spain,Costa Rica,1,0,3.0,0.0,20221107201541
26,Japan,Costa Rica,2,1,3.0,0.0,20221107201541
27,Spain,Germany,1,1,1.0,1.0,20221107201541
28,Costa Rica,Germany,1,3,0.0,3.0,20221107201541
29,Japan,Spain,0,1,0.0,3.0,20221107201541
30,Morocco,Croatia,0,2,0.0,3.0,20221107201541
31,Belgium,Canada,1,0,3.0,0.0,20221107201541
32,Belgium,Morocco,2,0,3.0,0.0,20221107201541
33,Croatia,Canada,1,0,3.0,0.0,20221107201541
34,Canada,Morocco,0,2,0.0,3.0,20221107201541
35,Croatia,Belgium,1,0,3.0,0.0,20221107201541
36,Switzerland,Cameroon,2,1,3.0,0.0,20221107201541
37,Brazil,Serbia,0,2,0.0,3.0,20221107201541
38,Cameroon,Serbia,1,3,0.0,3.0,20221107201541
39,Brazil,Switzerland,1,1,1.0,1.0,20221107201541
40,Cameroon,Brazil,1,2,0.0,3.0,20221107201541
41,Serbia,Switzerland,1,2,0.0,3.0,20221107201541
42,Uruguay,South Korea,0,2,0.0,3.0,20221107201541
43,Portugal,Ghana,5,1,3.0,0.0,20221107201541
44,South Korea,Ghana,0,0,1.0,1.0,20221107201541
45,Portugal,Uruguay,0,1,0.0,3.0,20221107201541
46,Ghana,Uruguay,0,2,0.0,3.0,20221107201541
47,South Korea,Portugal,3,2,3.0,0.0,20221107201541
