,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106221356
1,Senegal,Netherlands,0,2,0.0,3.0,20221106221356
2,Qatar,Senegal,0,2,0.0,3.0,20221106221356
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106221356
4,Ecuador,Senegal,1,2,0.0,3.0,20221106221356
5,Netherlands,Qatar,2,0,3.0,0.0,20221106221356
6,England,Iran,3,1,3.0,0.0,20221106221356
7,USA,Wales,1,2,0.0,3.0,20221106221356
8,Wales,Iran,3,2,3.0,0.0,20221106221356
9,England,USA,1,0,3.0,0.0,20221106221356
10,Iran,USA,0,2,0.0,3.0,20221106221356
11,Wales,England,2,2,1.0,1.0,20221106221356
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106221356
13,Mexico,Poland,1,2,0.0,3.0,20221106221356
14,Poland,Saudi Arabia,2,1,3.0,0.0,20221106221356
15,Argentina,Mexico,0,0,1.0,1.0,20221106221356
16,Poland,Argentina,2,2,1.0,1.0,20221106221356
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106221356
18,Denmark,Tunisia,3,3,1.0,1.0,20221106221356
19,France,Australia,3,0,3.0,0.0,20221106221356
20,Tunisia,Australia,2,3,0.0,3.0,20221106221356
21,France,Denmark,1,1,1.0,1.0,20221106221356
22,Australia,Denmark,0,2,0.0,3.0,20221106221356
23,Tunisia,France,0,2,0.0,3.0,20221106221356
24,Germany,Japan,3,2,3.0,0.0,20221106221356
25,Spain,Costa Rica,2,0,3.0,0.0,20221106221356
26,Japan,Costa Rica,2,1,3.0,0.0,20221106221356
27,Spain,Germany,1,1,1.0,1.0,20221106221356
28,Costa Rica,Germany,0,1,0.0,3.0,20221106221356
29,Japan,Spain,0,1,0.0,3.0,20221106221356
30,Morocco,Croatia,0,2,0.0,3.0,20221106221356
31,Belgium,Canada,1,0,3.0,0.0,20221106221356
32,Belgium,Morocco,2,0,3.0,0.0,20221106221356
33,Croatia,Canada,1,0,3.0,0.0,20221106221356
34,Canada,Morocco,0,2,0.0,3.0,20221106221356
35,Croatia,Belgium,1,0,3.0,0.0,20221106221356
36,Switzerland,Cameroon,3,1,3.0,0.0,20221106221356
37,Brazil,Serbia,0,2,0.0,3.0,20221106221356
38,Cameroon,Serbia,1,3,0.0,3.0,20221106221356
39,Brazil,Switzerland,3,4,0.0,3.0,20221106221356
40,Cameroon,Brazil,1,2,0.0,3.0,20221106221356
41,Serbia,Switzerland,3,2,3.0,0.0,20221106221356
42,Uruguay,South Korea,2,1,3.0,0.0,20221106221356
43,Portugal,Ghana,3,1,3.0,0.0,20221106221356
44,South Korea,Ghana,0,0,1.0,1.0,20221106221356
45,Portugal,Uruguay,1,3,0.0,3.0,20221106221356
46,Ghana,Uruguay,0,2,0.0,3.0,20221106221356
47,South Korea,Portugal,3,2,3.0,0.0,20221106221356
