,0,1,2,3,4,5,6,7,8
795,soccer/world/world-cup-2010/spain-honduras-dCrVMYxB,21.06.2010,Spain,Honduras,2:0,1.11,8.54,23.89,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
796,soccer/world/world-cup-2010/portugal-north-korea-raZn6DhU,21.06.2010,Portugal,North Korea,7:0,1.37,4.45,10.00,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
797,soccer/world/world-cup-2010/brazil-ivory-coast-48zq7gwO,20.06.2010,Brazil,Ivory Coast,3:1,1.73,3.44,5.37,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
798,soccer/world/world-cup-2010/italy-new-zealand-OpLFBHOh,20.06.2010,Italy,New Zealand,1:1,1.21,5.90,16.50,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
799,soccer/world/world-cup-2010/slovakia-paraguay-pfMBCc9n,20.06.2010,Slovakia,Paraguay,0:2,3.83,3.20,2.05,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
800,soccer/world/world-cup-2010/cameroon-denmark-CMZuedvC,19.06.2010,Cameroon,Denmark,1:2,2.87,3.19,2.53,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
801,soccer/world/world-cup-2010/netherlands-japan-YVzxdxP5,19.06.2010,Netherlands,Japan,1:0,1.43,4.14,8.66,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
802,soccer/world/world-cup-2010/ghana-australia-4UgbaAT6,19.06.2010,Ghana,Australia,1:1,2.29,3.16,3.30,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
803,soccer/world/world-cup-2010/germany-serbia-Qwef0jE0,18.06.2010,Germany,Serbia,0:1,1.63,3.73,5.77,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
804,soccer/world/world-cup-2010/england-algeria-dYV6nXq1,18.06.2010,England,Algeria,0:0,1.22,5.81,14.83,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
805,soccer/world/world-cup-2010/slovenia-usa-jyTblgFl,18.06.2010,Slovenia,USA,2:2,3.68,3.17,2.13,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
806,soccer/world/world-cup-2010/argentina-south-korea-SCU7ntvp,17.06.2010,Argentina,South Korea,4:1,1.50,3.87,7.70,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
807,soccer/world/world-cup-2010/greece-nigeria-MmqBo0gj,17.06.2010,Greece,Nigeria,2:1,3.82,3.17,2.07,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
808,soccer/world/world-cup-2010/france-mexico-vJMHXtPj,17.06.2010,France,Mexico,0:2,2.10,3.12,3.83,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
809,soccer/world/world-cup-2010/honduras-chile-WvWDOf8b,16.06.2010,Honduras,Chile,0:1,5.75,3.43,1.69,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
810,soccer/world/world-cup-2010/spain-switzerland-K4S9Pzgh,16.06.2010,Spain,Switzerland,0:1,1.27,5.18,13.75,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
811,soccer/world/world-cup-2010/south-africa-uruguay-SrJDYM9p,16.06.2010,South Africa,Uruguay,0:3,3.28,3.04,2.38,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
812,soccer/world/world-cup-2010/brazil-north-korea-Aoyu8ZNH,15.06.2010,Brazil,North Korea,2:1,1.10,9.28,29.58,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
813,soccer/world/world-cup-2010/ivory-coast-portugal-drXz9F8B,15.06.2010,Ivory Coast,Portugal,0:0,3.79,3.16,2.08,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
814,soccer/world/world-cup-2010/new-zealand-slovakia-2VW6Dwft,15.06.2010,New Zealand,Slovakia,1:1,7.54,3.86,1.50,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
815,soccer/world/world-cup-2010/italy-paraguay-Q9uuIJoP,14.06.2010,Italy,Paraguay,1:1,2.12,3.00,3.84,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
816,soccer/world/world-cup-2010/japan-cameroon-CrRZbbfg,14.06.2010,Japan,Cameroon,1:0,3.64,3.11,2.17,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
817,soccer/world/world-cup-2010/netherlands-denmark-UJyVavum,14.06.2010,Netherlands,Denmark,2:0,1.51,3.95,7.03,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
818,soccer/world/world-cup-2010/germany-australia-2JGp2Cql,13.06.2010,Germany,Australia,4:0,1.51,3.85,7.19,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
819,soccer/world/world-cup-2010/serbia-ghana-8dHt3hUs,13.06.2010,Serbia,Ghana,0:1,2.02,3.21,4.02,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
820,soccer/world/world-cup-2010/algeria-slovenia-8S5nkZar,13.06.2010,Algeria,Slovenia,0:1,3.69,3.14,2.13,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
821,soccer/world/world-cup-2010/england-usa-ERmE7sG9,12.06.2010,England,USA,1:1,1.50,4.04,6.91,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
822,soccer/world/world-cup-2010/argentina-nigeria-QJQOhr1G,12.06.2010,Argentina,Nigeria,1:0,1.40,4.40,8.83,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
823,soccer/world/world-cup-2010/south-korea-greece-WdRKgOoA,12.06.2010,South Korea,Greece,2:0,2.69,2.99,2.86,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
824,soccer/world/world-cup-2010/south-africa-mexico-EywwuPWG,11.06.2010,South Africa,Mexico,1:1,2.94,3.10,2.54,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
825,soccer/world/world-cup-2010/uruguay-france-rBssvqnN,11.06.2010,Uruguay,France,0:0,3.52,3.16,2.19,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
826,soccer/world/world-cup-2010/netherlands-spain-ILP9hhls,11.07.2010,Netherlands,Spain,0:1,3.82,3.36,2.03,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
827,soccer/world/world-cup-2010/uruguay-germany-dCODiC3m,10.07.2010,Uruguay,Germany,2:3,3.86,3.62,1.92,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
828,soccer/world/world-cup-2010/germany-spain-Iux5u3I2,07.07.2010,Germany,Spain,0:1,2.79,3.33,2.54,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
829,soccer/world/world-cup-2010/uruguay-netherlands-04odn2C3,06.07.2010,Uruguay,Netherlands,2:3,5.46,3.51,1.70,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
830,soccer/world/world-cup-2010/argentina-germany-O4Ji0h8m,03.07.2010,Argentina,Germany,0:4,2.30,3.26,3.17,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
831,soccer/world/world-cup-2010/paraguay-spain-4Y9xUUhq,03.07.2010,Paraguay,Spain,0:1,8.87,4.29,1.41,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
832,soccer/world/world-cup-2010/netherlands-brazil-QVOdybrJ,02.07.2010,Netherlands,Brazil,2:1,4.07,3.27,1.99,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
833,soccer/world/world-cup-2010/uruguay-ghana-EJ3M0vhl,02.07.2010,Uruguay,Ghana,2:1,1.88,3.28,4.49,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
834,soccer/world/world-cup-2010/paraguay-japan-ne6sEjdk,29.06.2010,Paraguay,Japan,1:0,2.18,3.11,3.61,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
835,soccer/world/world-cup-2010/spain-portugal-W6CNn65b,29.06.2010,Spain,Portugal,1:0,1.98,3.19,4.18,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
836,soccer/world/world-cup-2010/brazil-chile-I38Jmnjh,28.06.2010,Brazil,Chile,3:0,1.52,3.96,6.82,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
837,soccer/world/world-cup-2010/netherlands-slovakia-847wFWtq,28.06.2010,Netherlands,Slovakia,2:1,1.39,4.43,9.17,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
838,soccer/world/world-cup-2010/argentina-mexico-U7sGIHJl,27.06.2010,Argentina,Mexico,3:1,1.61,3.68,6.15,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
839,soccer/world/world-cup-2010/germany-england-OhTtb8NQ,27.06.2010,Germany,England,4:1,2.99,3.00,2.60,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
840,soccer/world/world-cup-2010/uruguay-south-korea-CnF3Jc4r,26.06.2010,Uruguay,South Korea,2:1,1.83,3.29,4.87,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
841,soccer/world/world-cup-2010/usa-ghana-tUwxal8K,26.06.2010,USA,Ghana,1:2,2.41,3.06,3.19,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
842,soccer/world/world-cup-2014/germany-argentina-jFEwehyT,13.07.2014,Germany,Argentina,1:0,2.34,3.25,3.33,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
843,soccer/world/world-cup-2014/brazil-netherlands-hO05jCqp,12.07.2014,Brazil,Netherlands,0:3,2.16,3.67,3.28,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
844,soccer/world/world-cup-2014/netherlands-argentina-ptv6iUXH,09.07.2014,Netherlands,Argentina,0:1,3.03,3.20,2.52,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
845,soccer/world/world-cup-2014/brazil-germany-GbHo73tP,08.07.2014,Brazil,Germany,1:7,2.64,3.15,2.91,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
846,soccer/world/world-cup-2014/argentina-belgium-EmxoRQ4R,05.07.2014,Argentina,Belgium,1:0,1.98,3.33,4.18,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
847,soccer/world/world-cup-2014/netherlands-costa-rica-xtQMTjJ9,05.07.2014,Netherlands,Costa Rica,1:0,1.52,4.13,7.02,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
848,soccer/world/world-cup-2014/brazil-colombia-MJbcWzMO,04.07.2014,Brazil,Colombia,2:1,1.77,3.74,4.81,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
849,soccer/world/world-cup-2014/france-germany-xjc08Nul,04.07.2014,France,Germany,0:1,2.79,3.12,2.75,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
850,soccer/world/world-cup-2014/argentina-switzerland-WpM9406A,01.07.2014,Argentina,Switzerland,1:0,1.57,4.10,6.23,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
851,soccer/world/world-cup-2014/belgium-usa-lCoSCg1U,01.07.2014,Belgium,USA,2:1,2.01,3.35,4.05,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
852,soccer/world/world-cup-2014/france-nigeria-xOM55ti4,30.06.2014,France,Nigeria,2:0,1.41,4.65,8.57,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
853,soccer/world/world-cup-2014/germany-algeria-ALnODZoO,30.06.2014,Germany,Algeria,2:1,1.31,5.59,9.97,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
854,soccer/world/world-cup-2014/costa-rica-greece-rXJcjMRC,29.06.2014,Costa Rica,Greece,2:1,2.65,3.09,2.91,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
855,soccer/world/world-cup-2014/netherlands-mexico-bB2nY26j,29.06.2014,Netherlands,Mexico,2:1,2.13,3.30,3.70,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
856,soccer/world/world-cup-2014/brazil-chile-KK3rZrip,28.06.2014,Brazil,Chile,2:1,1.52,4.44,6.25,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
857,soccer/world/world-cup-2014/colombia-uruguay-08Uhi2C6,28.06.2014,Colombia,Uruguay,2:0,2.14,3.31,3.66,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
858,soccer/world/world-cup-2018/japan-poland-8hE2oLEm,28.06.2018,Japan,Poland,0:1,2.90,3.12,2.67,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
859,soccer/world/world-cup-2018/senegal-colombia-nqD6puUg,28.06.2018,Senegal,Colombia,0:1,5.07,3.74,1.75,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
860,soccer/world/world-cup-2018/england-belgium-QVTybwsd,28.06.2018,England,Belgium,0:1,2.46,2.83,3.60,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
861,soccer/world/world-cup-2018/panama-tunisia-4MSuccd2,28.06.2018,Panama,Tunisia,1:2,4.34,3.70,1.86,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
862,soccer/world/world-cup-2018/mexico-sweden-4bpg61ZF,27.06.2018,Mexico,Sweden,0:3,2.21,3.36,3.48,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
863,soccer/world/world-cup-2018/south-korea-germany-Q7ok7sK9,27.06.2018,South Korea,Germany,2:0,18.72,8.04,1.16,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
864,soccer/world/world-cup-2018/serbia-brazil-8GnWjMZS,27.06.2018,Serbia,Brazil,0:2,7.24,4.58,1.47,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
865,soccer/world/world-cup-2018/switzerland-costa-rica-APYcntrp,27.06.2018,Switzerland,Costa Rica,2:2,1.59,3.64,7.31,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
866,soccer/world/world-cup-2018/iceland-croatia-CUjBepLc,26.06.2018,Iceland,Croatia,1:2,4.30,3.87,1.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
867,soccer/world/world-cup-2018/nigeria-argentina-Ywh7dQ5i,26.06.2018,Nigeria,Argentina,1:2,5.84,5.07,1.49,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
868,soccer/world/world-cup-2018/australia-peru-4OTquPzH,26.06.2018,Australia,Peru,0:2,2.89,3.47,2.47,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
869,soccer/world/world-cup-2018/denmark-france-QXUut5LA,26.06.2018,Denmark,France,0:0,5.27,2.74,2.06,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
870,soccer/world/world-cup-2018/iran-portugal-Sx3FPqyU,25.06.2018,Iran,Portugal,1:1,6.13,3.99,1.60,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
871,soccer/world/world-cup-2018/spain-morocco-UoksL3qo,25.06.2018,Spain,Morocco,2:2,1.36,5.02,9.72,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
872,soccer/world/world-cup-2018/saudi-arabia-egypt-dv2fU7Mb,25.06.2018,Saudi Arabia,Egypt,2:1,5.14,3.59,1.77,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
873,soccer/world/world-cup-2018/uruguay-russia-Im3jVm7h,25.06.2018,Uruguay,Russia,3:0,2.72,3.04,2.92,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
874,soccer/world/world-cup-2018/japan-senegal-EidU3TUE,24.06.2018,Japan,Senegal,2:2,3.16,2.92,2.63,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
875,soccer/world/world-cup-2018/poland-colombia-jHJcn1as,24.06.2018,Poland,Colombia,0:3,3.44,3.43,2.19,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
876,soccer/world/world-cup-2018/england-panama-ddPXbJRk,24.06.2018,England,Panama,6:1,1.22,6.24,17.34,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
877,soccer/world/world-cup-2018/belgium-tunisia-I5QTaaCq,23.06.2018,Belgium,Tunisia,5:2,1.33,5.05,11.08,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
878,soccer/world/world-cup-2018/germany-sweden-KfGl93kc,23.06.2018,Germany,Sweden,2:1,1.46,4.58,7.36,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
879,soccer/world/world-cup-2018/south-korea-mexico-boFh8N43,23.06.2018,South Korea,Mexico,1:2,5.53,3.76,1.70,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
880,soccer/world/world-cup-2018/brazil-costa-rica-0jqOhr5G,22.06.2018,Brazil,Costa Rica,2:0,1.20,6.65,18.67,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
881,soccer/world/world-cup-2018/serbia-switzerland-vsrSi2KM,22.06.2018,Serbia,Switzerland,1:2,2.74,3.01,2.93,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
882,soccer/world/world-cup-2018/nigeria-iceland-dM8OXtTj,22.06.2018,Nigeria,Iceland,2:0,2.97,3.06,2.67,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
883,soccer/world/world-cup-2018/argentina-croatia-IV9KYMDp,21.06.2018,Argentina,Croatia,0:3,2.09,3.24,4.01,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
884,soccer/world/world-cup-2018/denmark-australia-I7Vyso64,21.06.2018,Denmark,Australia,1:1,1.91,3.39,4.57,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
885,soccer/world/world-cup-2018/france-peru-vHWXsRjb,21.06.2018,France,Peru,1:0,1.61,3.82,6.53,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
886,soccer/world/world-cup-2018/iran-spain-A18AQPLN,20.06.2018,Iran,Spain,0:1,19.24,6.68,1.20,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
887,soccer/world/world-cup-2018/portugal-morocco-WA96R56H,20.06.2018,Portugal,Morocco,1:0,1.68,3.64,5.99,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
888,soccer/world/world-cup-2018/uruguay-saudi-arabia-lEbnWTin,20.06.2018,Uruguay,Saudi Arabia,1:0,1.21,6.62,17.65,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
889,soccer/world/world-cup-2018/colombia-japan-KUdQ49F8,19.06.2018,Colombia,Japan,1:2,1.86,3.33,5.05,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
890,soccer/world/world-cup-2018/poland-senegal-8fgM5k02,19.06.2018,Poland,Senegal,1:2,2.46,3.04,3.32,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
891,soccer/world/world-cup-2018/russia-egypt-ANarX9xt,19.06.2018,Russia,Egypt,3:1,1.95,3.48,4.27,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
892,soccer/world/world-cup-2018/belgium-panama-bLqc5LlM,18.06.2018,Belgium,Panama,3:0,1.20,6.71,18.06,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
893,soccer/world/world-cup-2018/tunisia-england-COm14u4S,18.06.2018,Tunisia,England,1:2,8.54,4.17,1.47,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
894,soccer/world/world-cup-2018/sweden-south-korea-6iS6pKCd,18.06.2018,Sweden,South Korea,1:0,2.24,3.02,3.86,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
895,soccer/world/world-cup-2018/germany-mexico-hlO2o0cj,17.06.2018,Germany,Mexico,0:1,1.47,4.47,7.33,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
896,soccer/world/world-cup-2018/brazil-switzerland-IRgJgOkA,17.06.2018,Brazil,Switzerland,1:1,1.46,4.35,8.16,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
897,soccer/world/world-cup-2018/costa-rica-serbia-6ijFf4z4,17.06.2018,Costa Rica,Serbia,0:1,5.22,3.37,1.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
898,soccer/world/world-cup-2018/argentina-iceland-nmJlvqjN,16.06.2018,Argentina,Iceland,1:1,1.32,5.25,10.93,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
899,soccer/world/world-cup-2018/croatia-nigeria-0jNhw35T,16.06.2018,Croatia,Nigeria,2:0,1.67,3.73,5.91,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
900,soccer/world/world-cup-2018/france-australia-rkwPqmMo,16.06.2018,France,Australia,2:1,1.25,6.90,10.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
901,soccer/world/world-cup-2018/peru-denmark-dhsTr7yh,16.06.2018,Peru,Denmark,0:1,3.65,3.07,2.30,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
902,soccer/world/world-cup-2018/morocco-iran-v3iaTRy5,15.06.2018,Morocco,Iran,0:1,2.20,2.94,4.14,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
903,soccer/world/world-cup-2018/portugal-spain-xlA2SoiB,15.06.2018,Portugal,Spain,3:3,4.28,3.24,2.03,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
904,soccer/world/world-cup-2018/egypt-uruguay-AqczPCpJ,15.06.2018,Egypt,Uruguay,0:1,8.24,4.06,1.50,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
905,soccer/world/world-cup-2018/russia-saudi-arabia-dtgWPhVC,14.06.2018,Russia,Saudi Arabia,5:0,1.45,4.29,8.89,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
906,soccer/world/world-cup-2018/france-croatia-2kQPzUIB,15.07.2018,France,Croatia,4:2,2.13,3.07,4.17,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
907,soccer/world/world-cup-2018/belgium-england-ttPTZmYH,14.07.2018,Belgium,England,2:0,2.19,3.74,3.20,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
908,soccer/world/world-cup-2018/croatia-england-vw29zXR1,11.07.2018,Croatia,England,2:1,3.84,2.98,2.27,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
909,soccer/world/world-cup-2018/france-belgium-Ikzqgki4,10.07.2018,France,Belgium,1:0,2.57,3.12,3.03,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
910,soccer/world/world-cup-2018/russia-croatia-WEqpywFK,07.07.2018,Russia,Croatia,2:3,4.03,3.15,2.12,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
911,soccer/world/world-cup-2018/sweden-england-SSuflM65,07.07.2018,Sweden,England,0:2,5.06,3.35,1.84,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
912,soccer/world/world-cup-2018/brazil-belgium-ruhUJyDI,06.07.2018,Brazil,Belgium,1:2,2.11,3.41,3.68,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
913,soccer/world/world-cup-2018/uruguay-france-4v4us1ml,06.07.2018,Uruguay,France,0:2,4.62,3.09,2.01,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
914,soccer/world/world-cup-2018/colombia-england-WIa8xROI,03.07.2018,Colombia,England,1:2,4.03,3.09,2.14,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
915,soccer/world/world-cup-2018/sweden-switzerland-Cb0q8fL2,03.07.2018,Sweden,Switzerland,1:0,3.32,2.93,2.52,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
916,soccer/world/world-cup-2018/belgium-japan-xd04w79C,02.07.2018,Belgium,Japan,3:2,1.41,4.67,8.66,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
917,soccer/world/world-cup-2018/brazil-mexico-AgM0qBr2,02.07.2018,Brazil,Mexico,2:0,1.48,4.37,7.50,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
918,soccer/world/world-cup-2018/croatia-denmark-vquzagAh,01.07.2018,Croatia,Denmark,2:1,1.96,3.21,4.66,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
919,soccer/world/world-cup-2018/spain-russia-CpJqjmbf,01.07.2018,Spain,Russia,1:2,1.58,4.07,6.29,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
920,soccer/world/world-cup-2018/france-argentina-dKkVaZfn,30.06.2018,France,Argentina,4:3,2.41,3.09,3.35,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
